-0.737779900597,-0.675041345605
-0.737779900597,0.587602108436
0.524863553445,-0.675041345605
0.524863553445,0.587602108436
-0.663506756241,0.166253571025
-0.584282068929,-0.394609706728
-0.584282068929,0.446685209901
-0.584282068929,0.586901029339
-0.425832694304,-0.534825526166
-0.425832694304,-0.464717616447
-0.425832694304,-0.184285977571
-0.425832694304,-0.0440701581327
-0.425832694304,0.0961456613055
-0.425832694304,0.236361480744
-0.425832694304,0.51679311962
-0.108933945055,-0.675041345605
-0.108933945055,-0.534825526166
-0.108933945055,-0.464717616447
-0.108933945055,-0.394609706728
-0.108933945055,-0.25439388729
-0.108933945055,-0.184285977571
-0.108933945055,-0.114178067852
-0.108933945055,-0.0440701581327
-0.108933945055,0.0961456613055
-0.108933945055,0.166253571025
-0.108933945055,0.236361480744
-0.108933945055,0.376577300182
-0.108933945055,0.51679311962
-0.108933945055,0.587602108436
0.524863553445,-0.534825526166
0.524863553445,-0.464717616447
0.524863553445,-0.394609706728
0.524863553445,-0.25439388729
0.524863553445,-0.184285977571
0.524863553445,-0.114178067852
0.524863553445,-0.0440701581327
0.524863553445,0.0961456613055
0.524863553445,0.166253571025
0.524863553445,0.236361480744
0.524863553445,0.376577300182
0.524863553445,0.446685209901
0.524863553445,0.51679311962
0.524863553445,0.586901029339
